# SD_tot is the amplitude of the overall spectral distortion (SD)
# The SD[i] are the amplitudes of the individual SDs
# The SDs are given in units [10^-26 W m^-2 Hz^-1 sr^-1] 
#
# 1:Dimensionless frequency x     2:Frequency nu [GHz]     3:SD_tot                 4:SD[g]                  5:SD[y]                  6:SD[mu]             
       1.570037710348e+01       8.916287051432e+02       0.000000000000e+00       0.000000000000e+00       1.024230093969e-01       1.623033176401e-02 
       1.597011427457e+01       9.069471527831e+02       0.000000000000e+00       0.000000000000e+00       8.565294317007e-02       1.330339879692e-02 
       1.624448561087e+01       9.225287759318e+02       0.000000000000e+00       0.000000000000e+00       7.128830438642e-02       1.085330465595e-02 
       1.652357072874e+01       9.383780960232e+02       0.000000000000e+00       0.000000000000e+00       5.904627464465e-02       8.812344878548e-03 
       1.680745061234e+01       9.544997121706e+02       0.000000000000e+00       0.000000000000e+00       4.866663055296e-02       7.120597100956e-03 
       1.709620763719e+01       9.708983025019e+02       0.000000000000e+00       0.000000000000e+00       3.991170611502e-02       5.725342726454e-03 
       1.738992559402e+01       9.875786255161e+02       0.000000000000e+00       0.000000000000e+00       3.256601041990e-02       4.580477962788e-03 
       1.768868971314e+01       1.004545521465e+03       0.000000000000e+00       0.000000000000e+00       2.643555363660e-02       3.645925470348e-03 
       1.799258668912e+01       1.021803913757e+03       0.000000000000e+00       0.000000000000e+00       2.134693395816e-02       2.887056306949e-03 
       1.830170470598e+01       1.039358810388e+03       0.000000000000e+00       0.000000000000e+00       1.714623650807e-02       2.274130282774e-03 
       1.861613346275e+01       1.057215305388e+03       0.000000000000e+00       0.000000000000e+00       1.369779250302e-02       1.781761293051e-03 
       1.893596419954e+01       1.075378580310e+03       0.000000000000e+00       0.000000000000e+00       1.088284336654e-02       1.388412713578e-03 
       1.926128972397e+01       1.093853905724e+03       0.000000000000e+00       0.000000000000e+00       8.598150218570e-03       1.075926555844e-03 
       1.959220443815e+01       1.112646642750e+03       0.000000000000e+00       0.000000000000e+00       6.754584435683e-03       8.290888083941e-04 
       1.992880436602e+01       1.131762244615e+03       0.000000000000e+00       0.000000000000e+00       5.275729984148e-03       6.352322565174e-04 
       2.027118718125e+01       1.151206258232e+03       0.000000000000e+00       0.000000000000e+00       4.096523156189e-03       4.838770842514e-04 
       2.061945223557e+01       1.170984325816e+03       0.000000000000e+00       0.000000000000e+00       3.161950351477e-03       3.664087260878e-04 
       2.097370058762e+01       1.191102186511e+03       0.000000000000e+00       0.000000000000e+00       2.425819778428e-03       2.757917500944e-04 
       2.133403503223e+01       1.211565678066e+03       0.000000000000e+00       0.000000000000e+00       1.849618515310e-03       2.063180144937e-04 
       2.170056013030e+01       1.232380738522e+03       0.000000000000e+00       0.000000000000e+00       1.401462353580e-03       1.533869371569e-04 
       2.207338223909e+01       1.253553407938e+03       0.000000000000e+00       0.000000000000e+00       1.055142303280e-03       1.133154402593e-04 
       2.245260954314e+01       1.275089830142e+03       0.000000000000e+00       0.000000000000e+00       7.892686051257e-04       8.317496664140e-05 
       2.283835208562e+01       1.296996254516e+03       0.000000000000e+00       0.000000000000e+00       5.865105760450e-04       6.065289515933e-05 
       2.323072180026e+01       1.319279037809e+03       0.000000000000e+00       0.000000000000e+00       4.329286044979e-04       4.393569386848e-05 
       2.362983254387e+01       1.341944645978e+03       0.000000000000e+00       0.000000000000e+00       3.173930826749e-04       3.161122679976e-05 
       2.403580012934e+01       1.364999656070e+03       0.000000000000e+00       0.000000000000e+00       2.310839758687e-04       2.258775755284e-05 
       2.444874235927e+01       1.388450758125e+03       0.000000000000e+00       0.000000000000e+00       1.670640370520e-04       1.602735723891e-05 
       2.486877906012e+01       1.412304757123e+03       0.000000000000e+00       0.000000000000e+00       1.199183235446e-04       1.129161315122e-05 
       2.529603211703e+01       1.436568574953e+03       0.000000000000e+00       0.000000000000e+00       8.545260673471e-05       7.897737220481e-06 
       2.573062550915e+01       1.461249252425e+03       0.000000000000e+00       0.000000000000e+00       6.044342950141e-05       5.483380811564e-06 
       2.617268534564e+01       1.486353951313e+03       0.000000000000e+00       0.000000000000e+00       4.243290612961e-05       3.778667428941e-06 
       2.662233990224e+01       1.511889956431e+03       0.000000000000e+00       0.000000000000e+00       2.956182715547e-05       2.584151747448e-06 
       2.707971965852e+01       1.537864677748e+03       0.000000000000e+00       0.000000000000e+00       2.043518317861e-05       1.753597913512e-06 
       2.754495733570e+01       1.564285652541e+03       0.000000000000e+00       0.000000000000e+00       1.401481978611e-05       1.180639465655e-06 
       2.801818793523e+01       1.591160547578e+03       0.000000000000e+00       0.000000000000e+00       9.534549340323e-06       7.885358645495e-07 
       2.849954877789e+01       1.618497161343e+03       0.000000000000e+00       0.000000000000e+00       6.433649835421e-06       5.223758365701e-07 
       2.898917954370e+01       1.646303426304e+03       0.000000000000e+00       0.000000000000e+00       4.305257695810e-06       3.431956299537e-07 
       2.948722231241e+01       1.674587411207e+03       0.000000000000e+00       0.000000000000e+00       2.856697108885e-06       2.235815582013e-07 
       2.999382160473e+01       1.703357323424e+03       0.000000000000e+00       0.000000000000e+00       1.879274864475e-06       1.444119797773e-07 
       3.050912442430e+01       1.732621511331e+03       0.000000000000e+00       0.000000000000e+00       1.225502336360e-06       9.246552718170e-08 
       3.103328030033e+01       1.762388466733e+03       0.000000000000e+00       0.000000000000e+00       7.920840405482e-07       5.868148999664e-08 
       3.156644133096e+01       1.792666827325e+03       0.000000000000e+00       0.000000000000e+00       5.073364745299e-07       3.690636040860e-08 
       3.210876222745e+01       1.823465379202e+03       0.000000000000e+00       0.000000000000e+00       3.219748065697e-07       2.299922053983e-08 
       3.266040035902e+01       1.854793059405e+03       0.000000000000e+00       0.000000000000e+00       2.024327548864e-07       1.419935709625e-08 
       3.322151579857e+01       1.886658958517e+03       0.000000000000e+00       0.000000000000e+00       1.260676605781e-07       8.683575446822e-09 
       3.379227136907e+01       1.919072323300e+03       0.000000000000e+00       0.000000000000e+00       7.775356919545e-08       5.259352673452e-09 
       3.437283269086e+01       1.952042559377e+03       0.000000000000e+00       0.000000000000e+00       4.748530132349e-08       3.154264242960e-09 
       3.496336822967e+01       1.985579233964e+03       0.000000000000e+00       0.000000000000e+00       2.871094797095e-08       1.872935985031e-09 
       3.556404934553e+01       2.019692078643e+03       0.000000000000e+00       0.000000000000e+00       1.718348761555e-08       1.100861370009e-09 
       3.617505034250e+01       2.054390992190e+03       0.000000000000e+00       0.000000000000e+00       1.017829969434e-08       6.404004678688e-10 
       3.679654851920e+01       2.089686043442e+03       0.000000000000e+00       0.000000000000e+00       5.965717334206e-09       3.686405684043e-10 
       3.742872422033e+01       2.125587474223e+03       0.000000000000e+00       0.000000000000e+00       3.459359322885e-09       2.099466425366e-10 
       3.807176088895e+01       2.162105702316e+03       0.000000000000e+00       0.000000000000e+00       1.984243354455e-09       1.182740732376e-10 
       3.872584511972e+01       2.199251324481e+03       0.000000000000e+00       0.000000000000e+00       1.125588810290e-09       6.589676695436e-11 
       3.939116671306e+01       2.237035119537e+03       0.000000000000e+00       0.000000000000e+00       6.313469494648e-10       3.630365244577e-11 
       4.006791873023e+01       2.275468051484e+03       0.000000000000e+00       0.000000000000e+00       3.500873209330e-10       1.977263271370e-11 
       4.075629754932e+01       2.314561272690e+03       0.000000000000e+00       0.000000000000e+00       1.918755756866e-10       1.064440781248e-11 
       4.145650292225e+01       2.354326127119e+03       0.000000000000e+00       0.000000000000e+00       1.039229808526e-10       5.662845753790e-12 
       4.216873803277e+01       2.394774153632e+03       0.000000000000e+00       0.000000000000e+00       5.561144124388e-11       2.976569872396e-12 
       4.289320955536e+01       2.435917089330e+03       0.000000000000e+00       0.000000000000e+00       2.939597764454e-11       1.545524644986e-12 
       4.363012771523e+01       2.477766872959e+03       0.000000000000e+00       0.000000000000e+00       1.534588242151e-11       7.925435359708e-13 
       4.437970634933e+01       2.520335648379e+03       0.000000000000e+00       0.000000000000e+00       7.910126816750e-12       4.012960893064e-13 
       4.514216296840e+01       2.563635768084e+03       0.000000000000e+00       0.000000000000e+00       4.025023939433e-12       2.005889475812e-13 
       4.591771882007e+01       2.607679796786e+03       0.000000000000e+00       0.000000000000e+00       2.021394692169e-12       9.895856448735e-14 
       4.670659895305e+01       2.652480515066e+03       0.000000000000e+00       0.000000000000e+00       1.001691385608e-12       4.817330873937e-14 
       4.750903228251e+01       2.698050923075e+03       0.000000000000e+00       0.000000000000e+00       4.896860916793e-13       2.313486531873e-14 
       4.832525165638e+01       2.744404244313e+03       0.000000000000e+00       0.000000000000e+00       2.361031303296e-13       1.095806519856e-14 
       4.915549392305e+01       2.791553929465e+03       0.000000000000e+00       0.000000000000e+00       1.122492007040e-13       5.118049079973e-15 
